artistName,trackName,hour,day,month,year,weekday,weekdayName,minutesPlayed,hoursPlayed
MisterWives,Imagination Infatuation,19,7,4,2022,5,jueves,3.5597666666666665,0.05932944444444444
Porta,Víctima y Verdugo,19,7,4,2022,5,jueves,4.11955,0.06865916666666666
MisterWives,Stepped On A Bee,19,7,4,2022,5,jueves,3.7900833333333335,0.06316805555555556
Porta,El 90% de Mí Eres Tu,20,7,4,2022,5,jueves,5.610233333333333,0.09350388888888889
Porta,Tetris Rap 1.5,20,7,4,2022,5,jueves,1.60455,0.0267425
Porta,Entre Avenidas y Aceras,20,7,4,2022,5,jueves,4.296316666666667,0.07160527777777778
Zara Larsson,"She's Not Me, Pt. 1 & 2",20,7,4,2022,5,jueves,5.5397,0.09232833333333333
Porta,Mi Rosa Negra 1.5,20,7,4,2022,5,jueves,4.0909,0.06818166666666667
Bebe Rexha,F.F.F. (feat. G-Eazy),20,7,4,2022,5,jueves,3.3733333333333335,0.05622222222222222
Porta,Mi Cuento de Hadas,20,7,4,2022,5,jueves,4.243533333333334,0.07072555555555556
MisterWives,SUPERBLOOM,20,7,4,2022,5,jueves,3.5591,0.059318333333333334
MisterWives,Oh Love,20,7,4,2022,5,jueves,3.2951,0.05491833333333333
Laura Shigihara,Zombies on Your Lawn,20,7,4,2022,5,jueves,2.65635,0.0442725
Porta,Nuestra Historia de Dos,20,7,4,2022,5,jueves,5.232333333333333,0.08720555555555555
Luna Snow,"Fly Away - From ""MARVEL Future Fight""",20,7,4,2022,5,jueves,3.448,0.057466666666666666
Porta,Algo Ha Cambiado,20,7,4,2022,5,jueves,4.4382166666666665,0.07397027777777777
Tessa Violet,Games,21,7,4,2022,5,jueves,3.6841833333333334,0.06140305555555556
Iggy Azalea,Switch,21,7,4,2022,5,jueves,3.16,0.05266666666666667
Tessa Violet,On My Own,21,7,4,2022,5,jueves,2.9348833333333335,0.04891472222222222
Bebe Rexha,I'm a Mess,21,7,4,2022,5,jueves,3.25865,0.054310833333333336
MisterWives,Not Your Way,21,7,4,2022,5,jueves,3.11555,0.05192583333333333
Porta,He Cambiado,22,7,4,2022,5,jueves,2.071616666666667,0.03452694444444444
Porta,No Hay Truco,12,8,4,2022,6,viernes,0.10106666666666667,0.0016844444444444444
League of Legends,Legends Never Die,12,8,4,2022,6,viernes,0.11705,0.0019508333333333333
League of Legends,Legends Never Die,13,8,4,2022,6,viernes,0.028766666666666666,4.7944444444444445e-4
Keyblade,Mickey Mouse vs Bugs Bunny (Epicas Batallas De Rap Del Frikisimo),13,8,4,2022,6,viernes,2.488783333333333,0.04147972222222222
Porta,La Primera Vez,13,8,4,2022,6,viernes,0.09645,0.0016075
lovelytheband,buzz cut (feat. MisterWives),12,9,4,2022,7,sábado,3.64625,0.060770833333333336
MisterWives,SUPERBLOOM,12,9,4,2022,7,sábado,3.5591,0.059318333333333334
MisterWives,Kings And Queens,13,9,4,2022,7,sábado,2.6752833333333332,0.044588055555555554
Tessa Violet,Not over You,17,9,4,2022,7,sábado,3.2248833333333335,0.053748055555555556
Tessa Violet,Crush,17,9,4,2022,7,sábado,3.604433333333333,0.06007388888888889
Zarcort,Call of Duty: Black Ops 3 Rap,17,9,4,2022,7,sábado,2.176,0.03626666666666667
Zarcort,Call of Duty: Black Ops 3 Rap,15,10,4,2022,1,domingo,4.868016666666667,0.08113361111111111
Porta,Nunca volverá,15,10,4,2022,1,domingo,2.4052,0.040086666666666666
Porta,Dragon Ball Rap,15,10,4,2022,1,domingo,1.998,0.0333
MisterWives,muse,15,10,4,2022,1,domingo,2.868,0.0478
Porta,Tetris Rap 1.5,16,10,4,2022,1,domingo,1.60455,0.0267425
Porta,Cosas de la Vida,16,10,4,2022,1,domingo,1.3238166666666666,0.02206361111111111
MisterWives,SUPERBLOOM,16,10,4,2022,1,domingo,3.5591,0.059318333333333334
Porta,Acción y Reacción 1.5,16,10,4,2022,1,domingo,5.5622,0.09270333333333333
MisterWives,oxygen,16,10,4,2022,1,domingo,1.0526666666666666,0.017544444444444446
Porta,Reset,19,10,4,2022,1,domingo,0.029566666666666668,4.927777777777777e-4
K/DA,VILLAIN,19,10,4,2022,1,domingo,0.04111666666666667,6.852777777777778e-4
C-Kan,M-E-X-I-C-O,19,10,4,2022,1,domingo,0.07276666666666666,0.0012127777777777777
Mark Ronson,Uptown Funk (feat. Bruno Mars),19,10,4,2022,1,domingo,0.018716666666666666,3.1194444444444444e-4
C-Kan,"Esta Vida Me Encanta Remix (feat. Smoky, MC Davo, T-Killa, Don Aero, Tanke, Little el Crack, Big Metra, Santa RM, Zimple & DJ Maxo)",19,10,4,2022,1,domingo,0.027266666666666668,4.5444444444444444e-4
Porta,Trastorno Bipolar (Con Christian),19,10,4,2022,1,domingo,5.720883333333333,0.09534805555555556
MisterWives,Chasing This,19,10,4,2022,1,domingo,4.004433333333333,0.06674055555555555
Porta,Sin Ti,19,10,4,2022,1,domingo,2.2268833333333333,0.03711472222222222
C-Kan,Mujer Bonita,19,10,4,2022,1,domingo,3.23205,0.0538675
Jax Anderson,Good Day (feat. MisterWives and Curtis Roach),19,10,4,2022,1,domingo,2.77935,0.0463225
MisterWives,Never Give Up On Me,19,10,4,2022,1,domingo,3.8333333333333334e-4,6.3888888888888885e-6
Santa RM,Cuídala Bien,19,10,4,2022,1,domingo,0.010266666666666667,1.711111111111111e-4
Porta,Días Grises,19,10,4,2022,1,domingo,0.012716666666666666,2.1194444444444445e-4
Porta,Imperfecto,19,10,4,2022,1,domingo,0.03525,5.875e-4
Keyblade,Toma Dos Tazas (Cuphead Rap),19,10,4,2022,1,domingo,1.5431166666666667,0.025718611111111112
Clean Bandit,Symphony (feat. Zara Larsson),19,10,4,2022,1,domingo,0.5185666666666666,0.008642777777777777
Tessa Violet,Bad Ideas,19,10,4,2022,1,domingo,0.96545,0.016090833333333332
Lorde,Royals,19,10,4,2022,1,domingo,0.48368333333333335,0.008061388888888889
MisterWives,stories,19,10,4,2022,1,domingo,0.026716666666666666,4.452777777777778e-4
Zarcort,Call of Duty: Black Ops 3 Rap,19,10,4,2022,1,domingo,0.11595,0.0019325
Zarcort,Call of Duty: Black Ops 3 Rap,10,11,4,2022,2,lunes,4.918316666666667,0.08197194444444444
Porta,Mi Cuento de Hadas,10,11,4,2022,2,lunes,4.243533333333334,0.07072555555555556
MisterWives,Drummer Boy,10,11,4,2022,2,lunes,4.004433333333333,0.06674055555555555
Porta,El Fin Del Mundo,10,11,4,2022,2,lunes,3.34,0.05566666666666667
Porta,Inmortal,10,11,4,2022,2,lunes,1.4268833333333333,0.02378138888888889
Tessa Violet,Words Ain't Enough,10,11,4,2022,2,lunes,2.073583333333333,0.03455972222222222
Porta,Rap & Roll,10,11,4,2022,2,lunes,3.7272666666666665,0.06212111111111111
MisterWives,Twisted Tongue,10,11,4,2022,2,lunes,3.3682166666666666,0.05613694444444445
Porta,Estados,10,11,4,2022,2,lunes,5.013766666666666,0.08356277777777778
C-Kan,Quiero Que Sepas (feat. MC Magic),11,11,4,2022,2,lunes,3.6345833333333335,0.06057638888888889
Porta,Dragon Ball Rap 1.5,11,11,4,2022,2,lunes,4.823266666666667,0.08038777777777778
Porta,No Hay Final Feliz,11,11,4,2022,2,lunes,0.024966666666666668,4.1611111111111113e-4
Iggy Azalea,Switch,11,11,4,2022,2,lunes,0.17723333333333333,0.0029538888888888887
C-Kan,De Que Me Sirve,11,11,4,2022,2,lunes,1.75105,0.029184166666666667
C-Kan,De Que Me Sirve,17,11,4,2022,2,lunes,2.0263833333333334,0.033773055555555556
Keyblade,Deadpool Vs Deathstroke (Épicas Batallas de Rap del Frikismo T2),10,12,4,2022,3,martes,0.016166666666666666,2.6944444444444444e-4
C-Kan,Voy Por El Sueno de Muchos (feat. Zimple),10,12,4,2022,3,martes,0.039,6.5e-4
Porta,Estados,10,12,4,2022,3,martes,0.01605,2.675e-4
Luna Snow,I Really Wanna,10,12,4,2022,3,martes,0.05135,8.558333333333333e-4
Jax Anderson,Good Day (feat. MisterWives and Curtis Roach),11,12,4,2022,3,martes,0.0386,6.433333333333333e-4
MisterWives,SUPERBLOOM,11,12,4,2022,3,martes,3.323916666666667,0.055398611111111114
Tessa Violet,YES MOM,11,12,4,2022,3,martes,2.706,0.0451
Ariana Grande,Problem,11,12,4,2022,3,martes,3.232,0.05386666666666667
Santaflow,"Segundos Fuera (feat. Encyser, Kurricé, Porta & Norykko)",11,12,4,2022,3,martes,6.5484333333333336,0.10914055555555556
Keyblade,Toma Dos Tazas (Cuphead Rap),11,12,4,2022,3,martes,2.7112666666666665,0.04518777777777778
Santa RM,Yo Vengo,11,12,4,2022,3,martes,2.974666666666667,0.049577777777777776
MisterWives,Band Camp,11,12,4,2022,3,martes,2.779333333333333,0.04632222222222222
Porta,Acción Y Reacción,11,12,4,2022,3,martes,4.386216666666667,0.0731036111111111
MisterWives,Imagination Infatuation,11,12,4,2022,3,martes,3.5597666666666665,0.05932944444444444
Porta,No Hay Truco,11,12,4,2022,3,martes,6.01715,0.10028583333333334
Porta,Nueva Generación,11,12,4,2022,3,martes,0.01951666666666667,3.252777777777778e-4
Santaflow,La Locura Está en Mí - Streaming Remaster,11,12,4,2022,3,martes,0.0215,3.5833333333333333e-4
Lorde,Royals,11,12,4,2022,3,martes,0.026433333333333333,4.405555555555556e-4
Porta,Víctima y Verdugo,11,12,4,2022,3,martes,0.0197,3.283333333333333e-4
MisterWives,Stepped On A Bee,11,12,4,2022,3,martes,2.786983333333333,0.046449722222222226
Porta,Imperfecto,11,12,4,2022,3,martes,0.13436666666666666,0.0022394444444444445
MisterWives,Reflections,11,12,4,2022,3,martes,0.027766666666666665,4.627777777777778e-4
MisterWives,Queens,11,12,4,2022,3,martes,0.016233333333333332,2.7055555555555557e-4
Tessa Violet,Prelude,11,12,4,2022,3,martes,0.018783333333333332,3.1305555555555557e-4
Iggy Azalea,Switch,11,12,4,2022,3,martes,0.01395,2.325e-4
Porta,El 90% de Mí Eres Tu,11,12,4,2022,3,martes,0.027183333333333334,4.5305555555555556e-4
K/DA,THE BADDEST,11,12,4,2022,3,martes,2.71,0.04516666666666667
TINI,Consejo de Amor,11,12,4,2022,3,martes,3.328666666666667,0.05547777777777778
Porta,Querida Alma Gemela,11,12,4,2022,3,martes,3.8333333333333334e-4,6.3888888888888885e-6
Porta,Rap & Roll,11,12,4,2022,3,martes,0.8500166666666666,0.014166944444444444
Porta,Entre Avenidas y Aceras,11,12,4,2022,3,martes,0.02025,3.375e-4
MisterWives,muse,11,12,4,2022,3,martes,0.013833333333333333,2.3055555555555554e-4
Marshmello,FRIENDS,11,12,4,2022,3,martes,2.3793,0.039655
Tessa Violet,Dream,11,12,4,2022,3,martes,0.019933333333333334,3.322222222222222e-4
Santa RM,En Este Track,11,12,4,2022,3,martes,0.02855,4.758333333333333e-4
Zara Larsson,Ruin My Life,11,12,4,2022,3,martes,0.060833333333333336,0.0010138888888888888
Santa RM,Daño Colateral,11,12,4,2022,3,martes,3.8333333333333334e-4,6.3888888888888885e-6
MisterWives,Box Around The Sun,14,12,4,2022,3,martes,0.0157,2.6166666666666667e-4
Tessa Violet,YES MOM,14,12,4,2022,3,martes,2.706,0.0451
GROUPLOVE,Tongue Tied,14,12,4,2022,3,martes,0.6191,0.010318333333333334
MisterWives,Hurricane,14,12,4,2022,3,martes,0.010883333333333333,1.813888888888889e-4
MisterWives,Queens,14,12,4,2022,3,martes,0.035116666666666664,5.852777777777778e-4
Tessa Violet,I Like (the idea of) You,14,12,4,2022,3,martes,2.808,0.0468
GROUPLOVE,Raspberry,14,12,4,2022,3,martes,0.023,3.8333333333333334e-4
Tessa Violet,Words Ain't Enough,14,12,4,2022,3,martes,0.16648333333333334,0.0027747222222222223
Bleachers,Don't Take The Money,14,12,4,2022,3,martes,0.04555,7.591666666666667e-4
MisterWives,Our Own House,14,12,4,2022,3,martes,2.9591666666666665,0.049319444444444444
MisterWives,Band Camp,14,12,4,2022,3,martes,0.02605,4.341666666666667e-4
GROUPLOVE,Inside Out,14,12,4,2022,3,martes,0.022816666666666666,3.802777777777778e-4
MisterWives,SUPERBLOOM,14,12,4,2022,3,martes,3.5591,0.059318333333333334
MisterWives,stories,14,12,4,2022,3,martes,0.018833333333333334,3.138888888888889e-4
Jax Anderson,Good Day (feat. MisterWives and Curtis Roach),14,12,4,2022,3,martes,0.42345,0.0070575
MisterWives,Vagabond,14,12,4,2022,3,martes,0.017783333333333335,2.963888888888889e-4
MisterWives,Stepped On A Bee,14,12,4,2022,3,martes,0.01875,3.125e-4
YACHT,Second Summer - RAC Mix,14,12,4,2022,3,martes,0.006333333333333333,1.0555555555555555e-4
MisterWives,decide to be happy,14,12,4,2022,3,martes,1.0002833333333334,0.01667138888888889
Rayo & Toby,Movimiento de Caderas,14,12,4,2022,3,martes,0.0367,6.116666666666667e-4
Natalia Lafourcade,En el 2000,14,12,4,2022,3,martes,3.5833333333333335,0.059722222222222225
Porta,El 90% de Mí Eres Tu,14,12,4,2022,3,martes,0.6776666666666666,0.011294444444444444
Tessa Violet,YES MOM,14,12,4,2022,3,martes,2.33175,0.0388625
MisterWives,Coloring Outside The Lines,14,12,4,2022,3,martes,3.8551,0.06425166666666667
MisterWives,Reflections,14,12,4,2022,3,martes,3.1073333333333335,0.05178888888888889
MisterWives,Machine,14,12,4,2022,3,martes,2.048216666666667,0.03413694444444444
Tessa Violet,YES MOM,22,13,4,2022,4,miércoles,2.706,0.0451
Tessa Violet,Crush,23,13,4,2022,4,miércoles,3.604433333333333,0.06007388888888889
Tessa Violet,Wishful Drinking,23,13,4,2022,4,miércoles,0.8454333333333334,0.014090555555555556
Porta,He Cambiado,21,15,4,2022,6,viernes,2.29705,0.03828416666666667
Porta,Dragon Ball GT Rap,21,15,4,2022,6,viernes,5.0259833333333335,0.08376638888888889
Porta,"Corazón, Boli y Papel",21,15,4,2022,6,viernes,0.05461666666666667,9.102777777777778e-4
Greeicy,Más Fuerte,21,15,4,2022,6,viernes,0.16733333333333333,0.002788888888888889
Geek Music,"The Spectacular Spider-Man Main Theme (From ""The Spectacular Spider-Man"")",21,15,4,2022,6,viernes,2.51465,0.041910833333333335
Jax Anderson,Good Day (feat. MisterWives and Curtis Roach),21,15,4,2022,6,viernes,0.019666666666666666,3.277777777777778e-4
MisterWives,Jingle Bell Rock -Spotify Singles Holiday,21,15,4,2022,6,viernes,0.06116666666666667,0.0010194444444444443
Keyblade,Los Vengadores Vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),21,15,4,2022,6,viernes,6.53015,0.10883583333333334
Porta,Dragon Ball Rap,21,15,4,2022,6,viernes,0.011666666666666667,1.9444444444444443e-4
Tessa Violet,Haze,21,15,4,2022,6,viernes,3.774,0.0629
Zara Larsson,Ain't My Fault,21,15,4,2022,6,viernes,3.733833333333333,0.06223055555555555
K/DA,MORE,21,15,4,2022,6,viernes,3.618133333333333,0.06030222222222222
Porta,Sin Fin,21,15,4,2022,6,viernes,1.62755,0.02712583333333333
Porta,Imperfecto,21,15,4,2022,6,viernes,4.25945,0.07099083333333334
K/DA,VILLAIN,21,15,4,2022,6,viernes,3.31875,0.0553125
Santaflow,Las Cartas Sobre la Mesa,21,15,4,2022,6,viernes,0.011666666666666667,1.9444444444444443e-4
Tessa Violet,Crush,21,15,4,2022,6,viernes,0.010333333333333333,1.722222222222222e-4
Santa RM,En Este Track,21,15,4,2022,6,viernes,0.33258333333333334,0.005543055555555555
Zarcort,Five Nights at Freddy's (feat. Kronno),21,15,4,2022,6,viernes,0.015333333333333332,2.555555555555556e-4
Keyblade,Toma Dos Tazas (Cuphead Rap),21,15,4,2022,6,viernes,0.018833333333333334,3.138888888888889e-4
Tessa Violet,Crush,21,15,4,2022,6,viernes,3.604433333333333,0.06007388888888889
Keyblade,Toma Dos Tazas (Cuphead Rap),21,15,4,2022,6,viernes,2.7112666666666665,0.04518777777777778
Porta,He Vuelto,21,15,4,2022,6,viernes,2.1687666666666665,0.03614611111111111
C-Kan,M-E-X-I-C-O,21,15,4,2022,6,viernes,0.029333333333333333,4.888888888888889e-4
TINI,Consejo de Amor,21,15,4,2022,6,viernes,3.328666666666667,0.05547777777777778
MisterWives,Twisted Tongue,22,15,4,2022,6,viernes,3.3682166666666666,0.05613694444444445
Zara Larsson,Only You,22,15,4,2022,6,viernes,3.7062166666666667,0.06177027777777778
Porta,Reset,23,15,4,2022,6,viernes,0.16851666666666668,0.002808611111111111
Aitana,Lo Malo,23,15,4,2022,6,viernes,3.01385,0.050230833333333336
Porta,Bruce Wayne,23,15,4,2022,6,viernes,0.0115,1.9166666666666667e-4
Santa RM,Favor Con Favor,23,15,4,2022,6,viernes,0.016666666666666666,2.777777777777778e-4
K/DA,THE BADDEST,23,15,4,2022,6,viernes,2.71,0.04516666666666667
Coolio,Gangsta's Paradise,23,15,4,2022,6,viernes,4.01155,0.06685916666666666
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),23,15,4,2022,6,viernes,2.7311666666666667,0.045519444444444446
Tessa Violet,Prelude,23,15,4,2022,6,viernes,1.0660833333333333,0.017768055555555554
MisterWives,ghost,23,15,4,2022,6,viernes,3.3733333333333335,0.05622222222222222
K/DA,MORE,23,15,4,2022,6,viernes,3.618133333333333,0.06030222222222222
Santaflow,Jura por Tu Dios,23,15,4,2022,6,viernes,3.986,0.06643333333333333
Porta,Rap & Roll,23,15,4,2022,6,viernes,3.7272666666666665,0.06212111111111111
Clean Bandit,Symphony (feat. Zara Larsson),23,15,4,2022,6,viernes,3.54555,0.0590925
Aitana,Lo Malo - Remix,23,15,4,2022,6,viernes,3.0668166666666665,0.05111361111111111
Porta,Nueva Generación,23,15,4,2022,6,viernes,2.1170666666666667,0.035284444444444445
C-Kan,Mi Canción,23,15,4,2022,6,viernes,0.017333333333333333,2.888888888888889e-4
C-Kan,De Que Me Sirve,23,15,4,2022,6,viernes,0.011166666666666667,1.8611111111111112e-4
C-Kan,Donde Estan?,23,15,4,2022,6,viernes,0.0115,1.9166666666666667e-4
Cavetown,Smoke Signals (feat. Tessa Violet),23,15,4,2022,6,viernes,0.01,1.6666666666666666e-4
Porta,Dragon Ball Rap 1.5,23,15,4,2022,6,viernes,0.010666666666666666,1.7777777777777779e-4
Porta,Acción y Reacción 1.5,23,15,4,2022,6,viernes,0.010333333333333333,1.722222222222222e-4
C-Kan,De Que Me Sirve,23,15,4,2022,6,viernes,4.533333333333333,0.07555555555555556
C-Kan,Mi Canción,23,15,4,2022,6,viernes,3.3333333333333335,0.05555555555555555
Tessa Violet,Dream,0,16,4,2022,7,sábado,3.44155,0.05735916666666667
Porta,Acción Y Reacción,0,16,4,2022,7,sábado,4.386216666666667,0.0731036111111111
MisterWives,SUPERBLOOM,0,16,4,2022,7,sábado,3.5591,0.059318333333333334
Luna Snow,I Really Wanna,0,16,4,2022,7,sábado,3.51435,0.0585725
Santa RM,Cuídala Bien,0,16,4,2022,7,sábado,3.52315,0.05871916666666667
Porta,Mi Rosa Negra,0,16,4,2022,7,sábado,4.04545,0.06742416666666666
Zara Larsson,Ruin My Life,0,16,4,2022,7,sábado,3.182183333333333,0.05303638888888889
C-Kan,"Esta Vida Me Encanta Remix (feat. Smoky, MC Davo, T-Killa, Don Aero, Tanke, Little el Crack, Big Metra, Santa RM, Zimple & DJ Maxo)",0,16,4,2022,7,sábado,7.853083333333333,0.13088472222222222
MisterWives,Let The Light In,0,16,4,2022,7,sábado,5.141333333333334,0.08568888888888888
K/DA,DRUM GO DUM,0,16,4,2022,7,sábado,3.3485666666666667,0.055809444444444446
Santa RM,No Sé en Qué Te Fallé,0,16,4,2022,7,sábado,3.7205,0.06200833333333333
Melodico,Hablan De Mi,0,16,4,2022,7,sábado,2.9997833333333332,0.04999638888888889
Porta,Nunca volverá,0,16,4,2022,7,sábado,0.0105,1.75e-4
Zara Larsson,Don't Worry Bout Me,0,16,4,2022,7,sábado,0.004666666666666667,7.777777777777778e-5
Santaflow,La Locura Está en Mí - Streaming Remaster,0,16,4,2022,7,sábado,0.011,1.8333333333333334e-4
Porta,Logro Desbloqueado,0,16,4,2022,7,sábado,0.013333333333333334,2.2222222222222223e-4
Bebe Rexha,I Got You,0,16,4,2022,7,sábado,0.016166666666666666,2.6944444444444444e-4
C-Kan,Mama Me Dijo Un Dia,0,16,4,2022,7,sábado,0.010666666666666666,1.7777777777777779e-4
Porta,Inmortal,0,16,4,2022,7,sábado,0.011666666666666667,1.9444444444444443e-4
MisterWives,love me true,0,16,4,2022,7,sábado,0.011666666666666667,1.9444444444444443e-4
MisterWives,Oceans,0,16,4,2022,7,sábado,1.45915,0.024319166666666666
MisterWives,Reflections,0,16,4,2022,7,sábado,0.011166666666666667,1.8611111111111112e-4
MisterWives,Band Camp,0,16,4,2022,7,sábado,0.059833333333333336,9.972222222222223e-4
Porta,Escribo Poco,0,16,4,2022,7,sábado,0.0095,1.5833333333333332e-4
MisterWives,No Need For Dreaming,0,16,4,2022,7,sábado,0.010166666666666666,1.6944444444444445e-4
Zara Larsson,Ruin My Life,1,16,4,2022,7,sábado,1.244,0.020733333333333333
Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",14,17,4,2022,1,domingo,2.931216666666667,0.04885361111111111
Luna Snow,"Flow - From ""Marvel Super War""/Soundtrack Version",14,17,4,2022,1,domingo,3.03225,0.0505375
Porta,Realidad Virtual,14,17,4,2022,1,domingo,3.93785,0.06563083333333333
Tessa Violet,Prelude,15,17,4,2022,1,domingo,1.0660833333333333,0.017768055555555554
Cavetown,Smoke Signals (feat. Tessa Violet),15,17,4,2022,1,domingo,3.4827666666666666,0.05804611111111111
Tessa Violet,I Like (the idea of) You,15,17,4,2022,1,domingo,2.808,0.0468
Tessa Violet,Crush,15,17,4,2022,1,domingo,3.604433333333333,0.06007388888888889
Tessa Violet,Bored,15,17,4,2022,1,domingo,0.019166666666666665,3.1944444444444446e-4
Tessa Violet,On My Own,15,17,4,2022,1,domingo,0.05733333333333333,9.555555555555555e-4
Tessa Violet,Words Ain't Enough,15,17,4,2022,1,domingo,0.7577,0.012628333333333333
Tessa Violet,Games,15,17,4,2022,1,domingo,0.0185,3.083333333333333e-4
Tessa Violet,I Like (the idea of) You,15,17,4,2022,1,domingo,2.808,0.0468
Tessa Violet,Haze,15,17,4,2022,1,domingo,3.774,0.0629
Tessa Violet,Not over You,15,17,4,2022,1,domingo,3.2248833333333335,0.053748055555555556
Tessa Violet,I Don't Get to Say I Love You Anymore,15,17,4,2022,1,domingo,3.5002166666666668,0.05833694444444444
Tessa Violet,Games,15,17,4,2022,1,domingo,3.6841833333333334,0.06140305555555556
Tessa Violet,Bored,16,17,4,2022,1,domingo,3.07335,0.0512225
Tessa Violet,Wishful Drinking,16,17,4,2022,1,domingo,3.2518333333333334,0.05419722222222222
Tessa Violet,Bored,16,17,4,2022,1,domingo,0.023666666666666666,3.9444444444444444e-4
Tessa Violet,Bad Ideas,16,17,4,2022,1,domingo,2.429666666666667,0.040494444444444444
Tessa Violet,I Like (the idea of) You - Viceroy Remix,16,17,4,2022,1,domingo,0.001,1.6666666666666667e-5
Tessa Violet,Games,16,17,4,2022,1,domingo,0.031166666666666665,5.194444444444444e-4
Tessa Violet,YES MOM,16,17,4,2022,1,domingo,2.706,0.0451
Tessa Violet,Games,16,17,4,2022,1,domingo,1.4246666666666667,0.023744444444444443
Tessa Violet,Games,19,17,4,2022,1,domingo,2.071466666666667,0.03452444444444445
